PC1,PC2,PC3,Class,Original_Label
60.38054,-1.8043836,-2.979661,Click,1
54.04772,-4.43194,-3.199655,Click,1
51.772118,-5.1394653,-0.725654,Click,1
-11.540123,-17.595982,20.481031,Click,1
48.84294,-13.509436,-0.522053,Click,1
30.415146,-4.1822295,-2.5822291,Click,1
70.124084,1.2320192,-6.387116,Click,1
70.135155,0.38268638,-5.8495274,Click,1
69.943695,0.17212796,-5.943709,Click,1
63.964565,-0.917385,-1.895962,Click,1
6.059696,-20.124895,-54.580067,Click,1
-1.1686478,-72.66458,28.989565,Click,1
-31.628605,-2.7206922,30.241104,Click,1
-0.97143936,40.926632,23.968786,Click,1
-12.104893,-22.930552,63.348274,Click,1
11.518461,-1.9729493,50.872917,Click,1
4.85186,8.991019,-58.253304,Click,1
14.236639,-52.955738,-10.453548,Click,1
-1.406208,-10.264437,20.5324,Click,1
26.587051,-6.3261514,-40.925255,Click,1
14.183531,-34.795555,-27.242922,Click,1
-4.924637,-58.725418,-41.44516,Click,1
2.9701385,-25.473879,-52.60095,Click,1
-10.134197,-72.014984,28.45529,Click,1
-43.106194,-1.0971661,25.752235,Click,1
-24.552715,27.913704,7.3605394,Click,1
-70.30785,8.986521,38.01826,Click,1
-1.6788063,-18.333168,45.955418,Click,1
-39.317825,58.165443,-27.186934,Click,1
-1.403038,-55.32864,-19.828707,Click,1
-44.042343,-44.01557,20.587463,Click,1
0.16831207,-6.4835134,-42.1419,Click,1
-1.5467873,-59.264023,-18.00524,Click,1
3.9255352,-34.37796,-50.738182,Click,1
-84.8378,8.504525,-25.652458,Click,1
-36.656975,-3.5191073,71.94337,Click,1
-22.987892,17.2941,67.101074,Click,1
-21.905396,-56.47164,-37.89256,Click,1
-33.419884,-0.27296114,74.81567,Click,1
-31.676136,-77.36074,-6.814058,Click,1
-39.505836,64.9225,-24.226578,Click,1
-82.19719,9.201191,-26.57825,Click,1
-12.429871,-28.161629,65.64265,Click,1
-29.257404,2.7545578,76.13732,Click,1
-61.702126,-17.276402,-49.095345,Click,1
-33.083473,-1.278411,73.41488,Click,1
-37.35325,-77.338585,-7.273788,Click,1
-27.48869,67.6212,1.3164291,Click,1
-105.96492,-11.840817,2.8345613,Click,1
-36.471718,1.5841668,70.33797,Click,1
-49.07415,50.123573,-21.982996,Click,1
26.762081,28.188389,21.167637,Click,1
-23.395092,-27.45637,-67.27169,Click,1
-32.681805,46.968086,41.07367,Click,1
-52.916367,-65.09578,-29.907038,Click,1
-80.384155,-37.734528,-20.881508,Click,1
-23.850628,58.89398,18.865002,Click,1
-58.932793,-12.024177,-51.07969,Click,1
-41.62403,60.373253,-31.502756,Click,1
-32.048115,48.188175,39.68824,Click,1
-15.788937,-58.30702,-42.058815,Click,1
-109.5096,-12.094413,3.1441984,Click,1
-62.782288,12.0758095,45.52755,Click,1
-101.10808,-11.646518,2.5457516,Click,1
18.794502,29.44731,26.384752,Click,1
-33.772736,-39.752293,-60.979694,Click,1
-33.4777,46.030045,41.274967,Click,1
-53.819168,-63.687748,-29.11194,Click,1
-81.39141,-37.737446,-20.841497,Click,1
-36.79193,45.258316,35.705322,Click,1
-79.57338,11.446097,-29.843746,Click,1
-39.179016,63.344746,-29.169415,Click,1
-32.113132,47.690815,40.09889,Click,1
-17.586273,-22.128164,-70.39266,Click,1
-27.77272,2.158932,76.00609,Click,1
-75.73564,-37.843784,-21.840673,Click,1
25.26364,-17.737453,-42.33939,Click,1
4.6202583,45.604034,35.00914,Click,1
-39.21521,60.38292,-24.29741,Click,1
62.433216,1.3148983,-3.4336185,Click,1
38.711987,-27.343563,28.244726,Click,1
-11.603794,25.483353,36.237526,Click,1
-18.185722,69.503006,-8.543054,Click,1
-24.114445,-80.72606,-12.880467,Click,1
34.555443,28.205072,7.1896706,Click,1
-3.7591476,-77.39263,16.88877,Click,1
27.453117,25.639757,29.75305,Click,1
-17.238544,-31.793573,30.856174,Click,1
-33.98156,1.6382897,71.5665,Click,1
-76.9889,-38.07893,-21.897223,Click,1
-8.441608,-64.07443,-35.150646,Click,1
6.7656803,47.101128,37.84559,Click,1
-47.76538,50.414654,-25.083536,Click,1
51.17392,8.207661,5.1325035,Click,1
21.363457,-29.412794,29.662441,Click,1
-45.708344,30.85401,9.98741,Click,1
-35.326775,66.18545,-28.166819,Click,1
-27.117462,-80.81883,-11.955016,Click,1
28.38843,31.007078,14.407842,Click,1
-18.717567,-65.96294,32.219147,Click,1
-12.4103775,49.59858,16.469097,Click,1
-12.48917,-28.39709,63.664856,Click,1
-82.19258,11.025527,-29.11267,Click,1
2.8664322,53.954662,22.80089,Click,1
-9.297077,-30.26682,16.224474,Click,1
-43.78868,41.30276,43.333767,Click,1
-53.067345,45.79924,-22.244247,Click,1
27.277777,35.00686,22.521984,Click,1
3.3400135,-58.394257,-5.673145,Click,1
-43.589943,6.018918,69.67132,Click,1
-42.557526,-43.119133,35.557693,Click,1
-43.015892,-42.065956,36.90895,Click,1
-59.07306,-20.469545,47.928764,Click,1
-42.37068,-63.17819,-12.901569,Click,1
-18.712566,36.42994,53.623634,Click,1
4.443533,5.3193636,57.37196,Click,1
45.845364,-14.07321,-12.36472,Click,1
6.7056274,-59.697784,36.512,Click,1
7.8230305,-57.812447,9.659153,Click,1
-94.92774,-10.928033,2.0017376,Click,1
-59.85543,-48.921425,-25.081938,Click,1
-18.384491,32.802753,54.11864,Click,1
1.1413746,-8.877833,57.46724,Click,1
27.659569,-41.2653,-10.5476675,Click,1
-100.48131,-11.560375,2.57091,Click,1
-99.20039,-11.409249,2.0999162,Click,1
-35.945206,65.760735,-28.626286,Click,1
-40.923035,11.47962,-59.70475,Click,1
-59.872566,-57.608215,-25.167223,Click,1
-101.53975,-11.593666,2.630793,Click,1
-100.18724,-11.437476,2.1698482,Click,1
3.290697,57.96609,18.29753,Click,1
-63.97962,36.159626,-37.823902,Click,1
-59.695,-62.636227,-27.536814,Click,1
-17.828274,34.492783,22.58837,Click,1
61.49662,-0.9752555,-4.079235,Click,1
11.882103,8.122348,-56.673927,Click,1
-54.71431,-65.00672,-28.987597,Click,1
51.79048,-2.6651764,-5.6325955,Click,1
13.951143,-7.503976,3.8132243,Click,1
43.94439,-2.661999,-0.5738959,Click,1
1.7665291,-15.878108,33.61044,Click,1
8.806839,-12.075743,9.415973,Click,1
20.242989,2.3180091,-18.968683,Click,1
47.101368,-9.26374,-4.036092,Click,1
62.049793,-0.81090474,-2.213269,Click,1
65.39297,-1.2573079,-4.3042774,Click,1
-59.84944,-1.601969,49.940357,Click,1
46.47917,-1.8780658,-2.342259,Click,1
26.451576,0.3341868,-46.631203,Click,1
-55.938606,-67.97258,-30.076612,Click,1
43.144745,-0.62627673,-6.197742,Click,1
15.387929,-8.353666,3.7161474,Click,1
58.2268,-0.20897031,-3.3257136,Click,1
-27.012138,2.0015519,74.44219,Click,1
16.32685,-9.514791,8.300215,Click,1
7.4952145,5.2910004,-53.103085,Click,1
22.499424,5.603281,-18.315998,Click,1
45.117626,-4.0388994,-1.6541994,Click,1
50.25077,-1.0159949,-2.2533898,Click,1
-36.853584,41.561848,41.51579,Click,1
2.6887722,-55.96332,-30.00643,Click,1
-17.92189,32.194298,56.2108,Click,1
-34.189857,67.72264,-27.431734,Click,1
61.962082,0.22836113,-5.1071386,Click,1
11.600189,54.45939,31.570934,Click,1
12.033188,-63.792862,9.870824,Click,1
-22.41639,28.615627,55.282772,Click,1
9.915571,-57.16338,-14.591408,Click,1
-39.791756,38.674664,38.17103,Click,1
-16.088673,46.613705,-46.26068,Click,1
60.10547,-1.1688849,-1.9170041,Click,1
8.354792,50.400448,32.13913,Click,1
9.89057,-57.617527,2.6328812,Click,1
-99.30731,-11.362832,2.611134,Click,1
-76.551025,-37.441654,-20.493883,Click,1
-99.41081,-11.375975,2.432234,Click,1
-28.330177,1.890456,72.069374,Click,1
25.976171,-14.039405,-5.9343147,Click,1
-16.333618,-10.239219,-70.44105,Click,1
-35.47503,-37.47818,-59.17366,Click,1
-1.8210831,-75.728935,27.760115,Click,1
-38.956856,61.7227,-28.840109,Click,1
-6.8103027,-25.652716,68.10893,Click,1
-102.19003,-11.508247,2.7447147,Click,1
-36.864235,45.013054,39.45612,Click,1
-68.71064,-51.117027,-24.14368,Click,1
-98.851776,-11.316429,2.5518856,Click,1
-73.8115,-39.56463,-22.4972,Click,1
-98.708954,-11.3302965,2.390591,Click,1
-8.992657,-18.256872,54.45629,Click,1
9.605568,-5.2532597,4.013024,Click,1
-15.6738205,-9.519298,-70.84305,Click,1
-34.68322,-40.442677,-59.624023,Click,1
-27.7319,-52.023533,48.47352,Click,1
-48.69203,52.605755,-34.140373,Click,1
-8.135769,-24.77055,68.27962,Click,1
-104.21846,-11.696574,2.8708715,Click,1
-31.93914,55.82126,21.268925,Click,1
-81.46984,-38.691418,-21.045479,Click,1
66.69316,1.3655117,-6.309051,BP,2
76.11931,1.0901389,-6.225651,BP,2
68.984055,1.3540924,-4.6246223,BP,2
66.190384,0.6566682,-5.657867,BP,2
72.779724,0.61159205,-5.701156,BP,2
65.18041,0.36212945,-3.9161117,BP,2
64.87899,-0.17419863,-5.281465,BP,2
68.43736,0.24929786,-4.1781864,BP,2
59.31826,-1.452768,-2.7020497,BP,2
46.028057,-1.3454322,-1.7883188,BP,2
57.307945,-1.3057687,-2.7944622,BP,2
50.90123,0.94297624,-3.7842352,BP,2
-32.83619,38.86581,4.0518403,BP,2
59.90677,-2.0708823,-2.967472,BP,2
-10.592518,45.06778,27.158478,BP,2
62.51249,-1.4557523,-2.0499604,BP,2
45.911064,4.4229937,-2.3227942,BP,2
51.801872,0.99108076,-5.670651,BP,2
45.436604,-2.7710934,-0.91246337,BP,2
56.74509,0.28238654,-2.4200475,BP,2
67.902985,-0.25777078,-4.4360332,BP,2
27.450047,15.553277,-6.7001,BP,2
39.405617,-9.919629,-4.631918,BP,2
49.2583,1.6327169,-2.9331295,BP,2
52.75859,3.9544003,-6.585542,BP,2
55.76538,-5.578681,-5.3443985,BP,2
48.935158,-1.5116327,-3.7894838,BP,2
-97.186264,4.6942453,-20.837423,BP,2
39.010468,-2.2953699,0.693161,BP,2
48.639435,-2.420247,-0.16293108,BP,2
39.44229,5.890995,-4.2817125,BP,2
66.42897,0.76411057,-5.11496,BP,2
73.46148,1.0764797,-6.3383465,BP,2
-10.952805,19.72687,6.7806196,BP,2
52.770054,-1.1481841,-1.8881476,BP,2
67.645325,-0.04862404,-4.045908,BP,2
-22.30489,46.232227,23.085789,BP,2
54.6966,-1.5747811,-2.0630493,BP,2
-36.726517,56.880257,-5.0182276,BP,2
64.954865,2.2433088,-6.0699277,BP,2
-1.3522186,57.8425,15.867786,BP,2
-1.2503242,55.894764,18.722425,BP,2
-143.22626,-14.229795,4.190885,BP,2
32.55765,-1.7134788,-1.5027125,BP,2
-117.99858,-12.444544,3.1424537,BP,2
-0.88051224,1.8382318,2.4782472,BP,2
61.10535,-1.0158826,-4.079506,BP,2
49.234398,-3.6941867,-3.3594937,BP,2
-34.598167,32.4183,30.115309,BP,2
49.494576,-1.6158961,-4.217822,BP,2
18.520248,-5.8138704,5.3544364,BP,2
-13.196636,53.03451,7.307864,BP,2
49.394737,-1.4505942,-1.8302813,BP,2
66.56256,2.1568792,-6.4174027,BP,2
70.7054,-0.25027156,-3.50696,BP,2
-51.63285,42.891743,-29.389223,BP,2
64.36245,-0.3019309,-4.784157,BP,2
63.072773,1.4920375,-4.632169,BP,2
68.33298,-0.36325407,-2.2506943,BP,2
-84.46899,5.6508102,-21.689392,BP,2
52.364784,-1.8786016,-4.6761656,BP,2
51.106564,3.153093,-2.3786662,BP,2
59.889915,-1.3291402,-0.57430977,BP,2
-99.87636,-10.875471,1.6145425,BP,2
65.52407,-0.6399393,-2.3883688,BP,2
-117.010315,-12.5070915,3.3101811,BP,2
41.237103,0.073670864,-4.339069,BP,2
33.09126,-0.12555075,-4.838703,BP,2
66.99697,0.2162435,-4.4610133,BP,2
55.64814,-1.435435,-3.7214155,BP,2
63.23676,0.056353092,-3.9801526,BP,2
33.022453,-7.2238073,-4.4771256,BP,2
55.27329,-0.91605294,-3.7749999,BP,2
60.880768,-0.035931826,-4.0500517,BP,2
66.13817,0.5397475,-4.6024227,BP,2
-97.65398,-10.236396,0.4384662,BP,2
68.88022,0.1886456,-4.7226276,BP,2
-107.10472,-11.141657,1.4298911,BP,2
62.64194,-0.9050567,-4.482952,BP,2
-108.08711,-11.321406,1.7162733,BP,2
54.924637,0.9070809,-3.2952175,BP,2
36.00551,-1.3165401,-3.3202758,BP,2
49.65651,0.09614134,-2.254815,BP,2
59.697563,0.7484896,-2.3839223,BP,2
47.33921,-1.4625337,-5.641866,BP,2
61.66642,-0.08034754,-3.797881,BP,2
59.871033,-0.5911002,-2.5805635,BP,2
29.256014,9.1064,-11.672676,BP,2
53.5841,-0.44837403,-3.9061186,BP,2
61.139088,-1.4610187,-6.8925734,BP,2
37.604313,-1.1009525,-1.3125787,BP,2
54.278477,-3.1303673,-3.326834,BP,2
60.903114,0.058418036,-3.0774388,BP,2
0.71865654,-24.101912,25.865473,BP,2
48.509144,-5.3808565,-4.664216,BP,2
58.560287,2.2520788,-2.6903732,BP,2
32.891514,-4.2264013,-14.792845,BP,2
67.446655,0.59803534,-5.952018,BP,2
66.41507,0.07046032,-5.580961,BP,2
60.521347,-0.2995801,-6.2980227,BP,2
69.97879,1.2037933,-5.9749823,BP,2
69.50215,0.5453155,-5.488693,BP,2
52.624527,-1.0772771,-6.5052466,BP,2
68.571014,0.29751682,-5.2983913,BP,2
66.874344,-0.6259372,-5.760968,BP,2
59.81595,3.070058,-3.7831936,BP,2
69.631195,-0.3719592,-3.9934454,BP,2
57.854515,4.4621105,-3.7912579,BP,2
65.25195,-0.43529987,-3.610038,BP,2
-25.977993,41.200306,5.1794014,BP,2
6.20632,34.64082,10.967183,BP,2
9.337072,23.915335,-2.7695758,BP,2
51.27794,3.157575,-2.9274325,BP,2
66.32916,-0.22632599,-4.116549,BP,2
44.981804,-2.3201804,-0.9717719,BP,2
53.880726,5.200632,3.3085074,BP,2
4.5613785,44.895412,36.222515,BP,2
-54.48793,38.225815,-42.288685,BP,2
-94.219215,-10.768136,1.973427,BP,2
61.95324,-1.7745107,-5.432321,BP,2
63.29949,-0.14387178,-4.610914,BP,2
39.57345,-2.2106426,-1.2154105,BP,2
42.915165,11.999246,5.0514297,BP,2
40.692886,0.7823024,11.767266,BP,2
41.094368,0.24793673,-4.066205,BP,2
46.728683,-0.06837249,-1.9862006,BP,2
41.068672,6.7455435,-0.87953776,BP,2
57.115158,0.31974173,2.6573381,BP,2
61.71611,0.19228578,-5.1589174,BP,2
62.328964,0.5945902,-4.880125,BP,2
31.858124,-3.3718722,-7.4093003,BP,2
53.34579,-0.6204901,-3.0788393,BP,2
48.807144,5.5148735,-3.522141,BP,2
59.5959,1.629936,-4.7295628,BP,2
59.458324,-1.9399452,-3.5185432,BP,2
42.518105,4.7546434,-3.9346032,BP,2
28.164753,2.9002783,-0.80780625,BP,2
48.754936,-3.7865806,-4.0585423,BP,2
14.909733,-2.8693097,1.4678154,BP,2
11.728643,-5.8969116,0.6699445,BP,2
57.896446,-2.7173073,-2.800096,BP,2
59.136124,0.2899356,-3.9603465,BP,2
58.59972,-0.29900718,-2.8269281,BP,2
30.543707,-3.3603456,-0.30978715,BP,2
30.120195,-3.4040363,-0.16825461,BP,2
36.671425,15.240941,8.20817,BP,2
21.621328,-2.3409698,0.2790854,BP,2
40.849476,-1.9420781,-1.1696966,BP,2
22.677473,6.943918,-0.99936026,BP,2
60.413544,0.24459958,-3.659805,BP,2
-95.46715,-10.351026,1.0220373,BP,2
37.190445,2.2124712,-0.972663,BP,2
53.67975,0.049382925,-2.9943545,BP,2
33.23826,3.594447,1.3634467,BP,2
26.35804,-1.6476235,-0.15667796,BP,2
45.94789,2.6288574,-2.5269506,BP,2
58.998463,0.8871734,-3.978153,BP,2
65.879166,2.105799,-5.5360107,BP,2
66.25984,-1.4825562,-2.2295694,BP,2
33.861835,-1.2379656,-3.2723594,BP,2
42.688736,11.167874,-3.4630709,BP,2
60.441315,-1.1979438,-3.5817811,BP,2
49.500984,-0.4150231,-2.1260986,BP,2
62.192795,0.3131795,-4.0492945,BP,2
69.482666,0.5054815,-5.9116683,BP,2
68.39372,0.95389104,-3.842203,BP,2
40.371956,-2.9996257,-1.3444768,BP,2
-43.89792,61.379612,-23.026495,BP,2
50.373016,-2.3085399,-1.7318832,BP,2
47.223343,1.3115413,-0.8366008,BP,2
53.651222,-0.19166923,-3.5000443,BP,2
64.197205,-0.57778597,-3.916773,BP,2
62.62256,1.1025114,-2.3453918,BP,2
13.215561,-3.5616722,-1.9064138,BP,2
-72.41069,2.319679,76.43917,BP,2
-130.89351,-13.576577,4.1349964,BP,2
-123.58769,-12.928124,3.5322561,BP,2
12.096785,4.0487795,3.528913,BP,2
-44.73616,61.433193,-2.4868622,BP,2
35.01745,-2.163548,-2.275438,BP,2
41.018833,-0.8642714,-2.6351535,BP,2
51.01643,-4.7663703,-2.9282823,BP,2
-45.066833,65.252785,-6.535257,BP,2
-6.9417267,-9.328205,-2.6741288,BP,2
21.228401,-6.875722,-2.0240092,BP,2
27.25417,-8.605537,7.883849,BP,2
-96.8026,-10.427588,0.9753332,BP,2
52.3683,0.47762918,-4.0272026,BP,2
63.25685,-1.5991408,-4.8708897,BP,2
-83.30051,3.8876488,-19.21887,BP,2
68.18149,0.9718182,-5.6446514,BP,2
69.1968,0.32582164,-5.667206,BP,2
-61.29004,32.320484,-14.75627,BP,2
58.663326,-0.042729616,-3.875987,BP,2
59.598618,-0.225492,-2.9294612,BP,2
-47.462387,15.140721,44.510315,BP,2
-66.96275,38.80865,-15.579973,BP,2
59.14631,-0.66248226,-3.939954,BP,2
72.79029,-0.40950704,-3.9090035,BP,2
-49.830025,58.20801,-23.015207,BP,2
56.038094,0.12936926,-5.360574,BP,2
70.0373,-0.30166698,-4.0939636,BP,2
-92.37614,24.77968,-29.161116,BP,2
-141.84657,-14.253155,4.403301,BP,2
-38.211227,57.70399,-6.5206833,BP,2
27.492912,0.2318418,-0.24241161,BP,2
-16.15224,65.5897,0.9268863,BP,2
66.20305,-0.1290667,-3.2355022,BP,2
-72.05244,46.815037,-25.799692,BP,2
17.447342,11.642586,-9.336357,BP,2
-17.985058,64.23178,-7.4224296,BP,2
-25.954369,60.01392,1.4371777,BP,2
55.418434,-1.1909969,-3.0012302,BP,2
-142.4368,-14.268514,4.369327,BP,2
-52.4466,-80.44759,-13.424856,BP,2
44.526016,-1.6014088,-2.3677604,BP,2
-110.08984,-11.944759,2.863079,BP,2
-126.25763,-13.167679,3.7420845,BP,2
26.614672,-4.4339995,-2.8900268,BP,2
-126.58447,-13.140548,3.67597,BP,2
-6.058937,11.222118,-3.26371,BP,2
65.23576,-3.224837,-2.969461,BP,2
56.21699,-0.12173343,-5.3049216,BP,2
65.989685,-0.27925706,-4.376854,BP,2
44.646484,0.39298272,-3.158885,BP,2
64.3718,-0.6141732,-3.098085,BP,2
26.070955,-0.98365664,-3.0306463,BP,2
50.262947,-1.5915436,-2.349106,BP,2
47.354355,1.5628164,4.7534523,BP,2
21.33636,-0.13934255,1.6983731,BP,2
48.118362,-2.161862,-2.6800687,BP,2
61.95365,-1.0482143,-3.7990918,BP,2
55.210842,-2.2856152,-3.7002938,BP,2
57.186516,0.47098184,0.13180685,BP,2
-5.066757,49.49498,15.471268,BP,2
69.27323,1.1676633,-5.0408063,BP,2
68.70459,-0.313684,-2.689133,BP,2
-57.759384,37.549538,-40.04188,BP,2
48.612633,-0.5010536,-3.544009,BP,2
65.78499,-0.25966096,-4.9195185,BP,2
60.15139,-0.81424093,-2.9544826,BP,2
52.92074,4.144643,-3.0291727,BP,2
67.99101,0.48698807,-5.9094267,BP,2
64.27904,-0.92664266,-2.2780519,BP,2
59.221016,5.372464,-4.8390694,BP,2
67.20584,-0.64494634,-4.082836,BP,2
58.454018,8.736506,-3.830677,BP,2
64.04268,-1.1123533,-4.0315843,BP,2
65.11237,2.181523,-5.7644773,BP,2
60.327522,2.535217,-4.3815284,BP,2
51.602406,0.6730814,-3.3895357,BP,2
44.9019,3.4374921,0.24739647,BP,2
68.6426,0.8767011,-5.483102,BP,2
68.544106,-0.58868957,-3.4755764,BP,2
49.60167,-1.813163,1.8989997,BP,2
58.51486,-1.3597202,-0.7342334,BP,2
52.817745,3.7877958,-4.7676716,BP,2
72.156715,0.22699904,-5.909586,BP,2
60.652832,1.2827871,-4.33348,BP,2
76.90985,1.902209,-6.531692,BP,2
62.30761,2.8878067,-5.635113,BP,2
73.0733,1.0300896,-6.2177706,BP,2
72.37796,0.800262,-5.2617664,BP,2
66.58971,0.39847445,-3.8417852,BP,2
76.63692,0.97597384,-6.871184,BP,2
69.70801,0.79529,-4.9681573,BP,2
72.94692,0.67671204,-6.158888,BP,2
67.594345,1.0789263,-5.6188145,BP,2
26.759102,-20.421532,-1.8472995,BP,2
66.12155,0.20726657,-3.6247756,BP,2
69.71908,0.24103165,-6.0566974,BP,2
59.7452,-1.5530136,-3.143464,BP,2
66.39609,1.070118,-5.7734747,BP,2
72.58615,0.5174351,-6.3008847,BP,2
43.069145,-2.4647956,-3.589356,BP,2
70.08945,1.353658,-5.743674,BP,2
73.214554,1.1360545,-5.7064676,BP,2
59.797432,0.9410105,-1.8785796,BP,2
-84.873795,2.3608553,-17.11256,BP,2
67.3788,-0.8455851,-7.929184,BP,2
72.02995,0.3298254,-4.5931225,BP,2
50.124645,0.18038487,-3.3978739,BP,2
30.369158,-9.241659,0.5964079,BP,2
-40.037994,48.453423,-27.672674,BP,2
69.3291,-0.03994584,-5.395961,BP,2
50.901127,-0.022438526,-5.880488,BP,2
65.72133,-0.12941909,-6.492573,BP,2
70.504395,-0.049855947,-4.8324203,BP,2
66.14221,1.3740785,-5.9507065,BP,2
52.318436,-11.417325,3.3170648,BP,2
-29.27541,59.151146,-30.2681,BP,2
75.65361,1.1545427,-6.534805,BP,2
37.621143,0.643342,-2.2060862,BP,2
0.8091564,6.032014,-0.5638897,BP,2
60.132027,2.1250107,-3.5521336,BP,2
70.83266,0.4450097,-5.963501,BP,2
71.10339,0.9024272,-6.4006376,BP,2
75.24136,0.44578648,-5.041011,BP,2
65.463425,0.7393613,-6.0265265,BP,2
73.39127,1.0382926,-5.834227,BP,2
73.62426,0.98629713,-7.0267534,BP,2
75.73213,1.3045738,-5.8033137,BP,2
51.75095,7.1761827,-1.820505,BP,2
68.03786,0.058606625,-5.423725,BP,2
74.73517,0.28528142,-5.217153,BP,2
72.97977,1.187104,-5.471637,BP,2
51.401993,11.825016,-3.5312304,BP,2
71.92081,0.8344629,-6.367848,BP,2
73.959366,0.7258353,-5.8089585,BP,2
72.57587,1.6397655,-5.9130607,BP,2
56.778496,0.023067713,-4.9406176,BP,2
64.71912,0.8126466,-5.2098804,BP,2
65.722824,-1.4926934,-4.253353,BP,2
65.8338,-1.3386406,-2.7096086,BP,2
29.054056,-0.48916817,-2.3954165,BP,2
29.752674,0.17056823,-4.2112846,BP,2
50.257248,-7.213974,-2.4907417,BP,2
42.077316,1.3620975,-3.7966652,BP,2
-87.90191,-8.804288,-1.6722935,BP,2
69.93393,-0.87323475,-3.2645025,BP,2
-90.967445,-9.19649,-1.1090143,BP,2
68.597626,-1.2720965,-2.7777076,BP,2
-99.53688,-10.238735,0.14317822,BP,2
65.817245,0.5526917,-5.882196,BP,2
67.44263,0.36150408,-4.6515956,BP,2
-72.67945,20.507488,-26.497917,BP,2
65.5242,1.1864212,-4.725173,BP,2
64.4231,0.08872557,-3.3919134,BP,2
38.358845,20.032154,-4.847083,BP,2
75.87367,1.2580464,-7.5612254,BP,2
71.38991,0.9497788,-4.517079,BP,2
-103.92317,-11.339983,2.2377503,BP,2
59.974968,-2.1127882,-2.2501175,BP,2
20.482723,-8.0756235,2.567401,BP,2
40.64735,4.224078,-2.2851741,BP,2
60.4508,-1.3586671,-3.3755054,BP,2
55.580708,3.6913702,-5.47659,BP,2
64.20729,-0.26176715,-4.385993,BP,2
46.366173,16.90725,2.352298,BP,2
61.720352,2.0010383,-3.4356966,BP,2
-40.734108,22.94279,12.396158,BP,2
35.786182,-3.4086637,-3.0368567,BP,2
60.52836,-0.31374288,-3.6333926,BP,2
61.00849,-0.13856101,-5.2654705,BP,2
68.58585,-0.068270445,-4.961769,BP,2
64.09294,-0.32480454,-2.6958861,BP,2
-49.419083,35.892784,17.441793,BP,2
32.33749,-2.0763562,-1.9056277,BP,2
40.916122,-1.5476656,-1.8602664,BP,2
40.88134,-0.5933614,-2.5839558,BP,2
46.196274,-2.8960307,-3.3972955,BP,2
41.867332,-6.5734725,-0.06750214,BP,2
-22.231075,56.076153,-8.963434,BP,2
75.71526,0.9429364,-5.746878,BP,2
64.8027,-0.87557995,-4.4756556,BP,2
-25.86621,53.590637,-8.400095,BP,2
71.41814,0.6803241,-5.7602506,BP,2
63.559055,-1.5851376,-2.4516447,BP,2
68.416115,0.55802155,-5.3926225,BP,2
72.233444,0.568207,-5.119113,BP,2
74.11139,0.730649,-4.849915,BP,2
47.085197,-1.2097523,-2.806812,BP,2
68.72098,-0.09439063,-4.0842266,BP,2
60.60878,-0.7829652,-3.4380388,BP,2
26.385872,36.63479,12.933755,BP,2
65.50723,-4.446186,-2.585085,BP,2
23.037224,32.092823,15.468105,BP,2
62.76788,-5.5916796,-0.5737867,BP,2
58.75429,4.593443,-5.7662086,BP,2
73.15842,1.6262152,-7.2338557,BP,2
71.09225,0.37445617,-4.1543303,BP,2
32.802326,-3.8776298,-2.3427052,BP,2
66.137794,-2.7459953,-3.112333,BP,2
41.962093,4.290263,-4.3325663,BP,2
69.45093,-2.1884418,-1.6980584,BP,2
69.26691,2.8049066,-4.44678,BP,2
72.09949,0.82107353,-6.0600266,BP,2
66.19655,-0.49671626,-3.500587,BP,2
-27.732471,52.389313,-5.1380024,BP,2
67.4939,0.1704688,-4.409524,BP,2
67.38504,0.25359893,-3.3076591,BP,2
21.670214,-9.161452,6.847748,BP,2
46.747982,-4.9020777,-2.1541991,BP,2
24.834087,0.2855928,-1.0316708,BP,2
56.08699,-4.4924903,-0.47885776,BP,2
54.215614,1.7691963,-2.7384095,BP,2
69.90901,0.774225,-5.4696527,BP,2
56.6286,-3.5917013,-0.96485114,BP,2
-72.95531,16.986742,-24.70376,BP,2
70.493256,0.27594042,-4.961928,BP,2
9.503965,31.564035,10.024031,BP,2
74.81319,1.3555949,-6.190611,BP,2
67.29411,1.6242139,-4.0148964,BP,2
55.183487,2.883725,-5.324336,BP,2
56.797745,0.1655879,-3.7164803,BP,2
58.147865,0.6372068,-5.02874,BP,2
63.219856,-0.43398714,-6.898469,BP,2
72.54826,0.15093541,-5.5974193,BP,2
63.584118,1.3928926,-5.981802,BP,2
71.70538,-0.66691494,-3.923629,BP,2
41.11196,4.437504,-4.161041,BP,2
63.301674,-1.2235961,-2.7719336,BP,2
74.12805,1.1776817,-6.377622,BP,2
55.158783,-3.772148,-1.1912371,BP,2
44.397522,0.03387046,-3.730976,BP,2
73.506134,1.0002358,-5.2464485,BP,2
72.49655,0.9694867,-4.1568117,BP,2
67.36354,0.71409607,-5.7123756,BP,2
68.21217,0.32500005,-6.514365,BP,2
74.48715,-0.062009335,-6.0628953,BP,2
-8.232712,1.3613541,-2.5555716,BP,2
66.28441,-0.033827543,-3.005528,BP,2
58.836082,-0.38510442,-1.7725133,BP,2
44.080475,-1.0523859,-1.6458358,BP,2
59.37404,-3.5134,-6.1174793,BP,2
55.347874,2.159249,-5.3794208,BP,2
55.168163,5.2024927,-5.083075,BP,2
71.56337,0.5003531,-5.0639706,BP,2
22.18507,7.8660393,-2.5274441,BP,2
